task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
LunarLander_116,0.7468477459868522,,0.872809026431362,,
RobotPush_256,1.0980339858939072,,0.9934683007955885,,
RobotPush_210,0.7884403640080702,,0.8238422171052526,,
RobotPush_12,0.8431768069195494,,0.9592743574807748,,
RobotPush_125,0.6586176438708496,,0.6687911871797739,,
RobotPush_140,0.7938130234770631,,1.2525920672781077,,
RobotPush_96,0.612688288488417,,0.8596048177689567,,
RobotPush_172,0.4159247064377221,,0.5145650053023301,,
RobotPush_182,1.0,,1.0,,
RobotPush_123,0.6526466861963164,,0.7221640394270519,,
RobotPush_22,0.9242529210739094,,0.608568467143539,,
RobotPush_11,0.608309039424768,,0.6962667186548839,,
RobotPush_144,0.5645456237993659,,0.5412425652132212,,
RobotPush_298,0.8098031641439365,,0.8708594758991206,,
RobotPush_291,0.8634385702469265,,0.8024578215757963,,
RobotPush_90,0.6433684629559439,,0.4640016207324158,,
RobotPush_57,0.8857584823451353,,0.928090762244342,,
RobotPush_160,0.9849487155627108,,0.9623995899127504,,
RobotPush_250,0.9695452148977536,,0.965079044464446,,
RobotPush_21,0.8525545364463893,,0.6901999527320766,,
RobotPush_100,0.990551679499699,,0.9255040768587686,,
Rover_107,0.9883304807869756,,0.9286033501676988,,
HPOB_5906_9914,0.7672052573962659,,0.9525756877803928,,
Rover_160,0.7568195367450312,,0.7588489838332726,,
HPOB_5906_9952,0.75078754698409,,0.891185695288416,,
Rover_292,0.7407942161884339,,0.892051690486532,,
HPOB_5906_3492,0.9925650401559276,,0.9939956311669944,,
Rover_130,0.8374947852822658,,0.8971308409167601,,
HPOB_5906_3493,0.9476733548108228,,0.948756152926962,,
Rover_85,0.7814572094521935,,0.8643398682615512,,
HPOB_5906_3954,0.4693357730074023,,0.5010903942746509,,
Rover_54,0.8687420470823058,,0.880982208078672,,
HPOB_5906_7295,0.0778781711108734,,0.0722552446301929,,
Rover_205,0.8151916209293449,,0.9124851580141696,,
HPOB_5906_49,0.5018133766505627,,0.4821647183003952,,
HPOB_5906_14965,0.7617817805747804,,0.8243842173968712,,
Rover_150,0.8797502060438012,,0.9872824843795164,,
HPOB_5906_14951,0.8386910996019595,,0.9498953812026648,,
Rover_97,0.7613981604415766,,0.8594732204336969,,
HPOB_5906_31,0.9636402628315024,,0.3289335307790271,,
Rover_26,0.9526340503587528,,0.8758258846409102,,
HPOB_5906_125923,0.118610312501067,,0.1114772579747293,,
Rover_215,0.588583677560505,,0.7680027010598605,,
HPOB_5906_3,0.0944629866387526,,0.1913322066633405,,
Rover_63,0.7746189498365971,,0.4323498648691972,,
HPOB_5906_3902,0.8433046252005195,,1.0644899833015775,,
Rover_294,0.8637083720528453,,0.8131714297436539,,
HPOB_5906_9957,0.3424876350134773,,0.3456441408792387,,
Rover_56,0.7501852719171671,,0.8439754449899086,,
HPOB_5906_9967,0.9409945558055556,,0.9246162896185054,,
Rover_13,0.7479383265253636,,0.937800045574893,,
HPOB_5906_9983,0.9857195274991942,,1.0006458879509796,,
Rover_135,0.8834609259874184,,0.8925287874713471,,
HPOB_5906_3917,0.3644674725983418,,0.3603154802660211,,
Rover_82,0.8484390173491694,,0.8044561562037635,,
HPOB_5906_9978,0.9125613528285832,,0.9555792803699544,,
HPOB_5906_3891,0.1147858377650373,,0.2238284666353815,,
Rover_165,0.8375619969980171,,0.7381977310744043,,
HPOB_5906_6566,0.0587102925436869,,0.1500175974539915,,
Rover_252,0.8023040722436523,,0.7026110794354964,,
HPOB_5906_9889,0.9576896291759988,,0.9155045988170464,,
Rover_43,0.6885241886555657,,0.852230408549471,,
HPOB_5906_3494,0.911345441460566,,0.4680557875385878,,
HPOB_5906_37,0.5851733035099654,,0.9421052551585936,,
HPOB_5906_3896,0.5884118716663936,,0.7343227780946858,,
HPOB_5889_6566,0.4692855617625983,,0.4658591650294295,,
HPOB_5889_14971,0.8897302596827329,,0.1658099707259423,,
HPOB_5889_9983,0.4051181709351715,,0.1798784677118536,,
HPOB_5889_3954,0.1570943114526829,,0.0768491207541006,,
HPOB_5889_9977,0.0749328013237924,,0.0871380522123659,,
HPOB_5889_7295,0.0834051964420579,,0.071782971020812,,
HPOB_5889_3889,0.0375453049450799,,0.0576088756906273,,
HPOB_5889_9970,0.4584555362834689,,0.3627455907305947,,
HPOB_5889_3891,0.080696653110773,,0.1791727240806805,,
HPOB_5889_9978,0.048261438666582,,0.0295090892272446,,
HPOB_5889_3917,0.3293262541939411,,0.2315248568133905,,
HPOB_5889_9957,0.1009952580545689,,0.1375030677837821,,
HPOB_5889_9980,0.1835078125144204,,0.2482845367294657,,
HPOB_5889_3494,0.1410970914696708,,0.0051969163860556,,
HPOB_5889_10101,0.5350203174141699,,0.4762984307775496,,
HPOB_5889_31,0.2736900001764298,,0.1573761925101282,,
HPOB_5889_3493,0.4952633817257968,,0.9972164326596834,,
HPOB_5889_3913,0.3368467043251142,,0.3606458677270794,,
HPOB_5889_9946,0.5313669260827302,,0.7368919287523669,,
HPOB_5889_125923,0.3524758801124349,,0.8296723811595007,,
