task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad,baseline_embed_regress_proj_t5_addmeta
RobotPush_144,0.6573936218147256,0.2244069550892722,0.7802587190447999,,,
RobotPush_298,3.5298210166625963,3.3840933032975413,3.431515488575122,,,
RobotPush_291,6.636608503389233,6.419954310643424,4.4776979879531735,,,
RobotPush_90,5.467871588513667,6.145696389242834,5.877701353733014,,,
RobotPush_57,4.183846016697367,4.036730316860577,2.638116790766382,,,
RobotPush_160,0.4537126702959477,0.5711236165138766,0.38649822295033,,,
RobotPush_250,0.0,0.1998303006536267,0.0303891490667471,,,
RobotPush_21,8.906954556609543,8.481725615711023,7.009856096635915,,,
RobotPush_100,6.979570554703706,7.045139855382122,6.949539306752472,,,
Rover_107,0.1840111605298718,-0.346037014062309,0.2982085533350863,,,
Rover_160,-0.1777962344044382,-8.998211246192154,-2.3103230161278354,,,
Rover_292,-4.631222897156491,-7.231481274294876,-7.9550293409026,,,
Rover_130,-1.3201336887976756,-4.038191340528239,-1.3975248535762412,,,
Rover_85,-4.972028640897088,-5.701903183969229,-4.494914293241768,,,
Rover_54,-3.662438376233077,-2.977026107157505,-3.5770348028185035,,,
Rover_205,0.6087180281409599,-5.254654865264432,-0.2420743658077828,,,
Rover_150,-11.685593595231074,-8.788067139954553,-8.712833150656806,,,
Rover_97,-3.435044434670915,-2.645680646077896,-1.3671103658744796,,,
Rover_26,-3.8896367366646425,-7.417287991751705,-6.266090706977085,,,
Rover_215,-9.675958008153687,-17.991557957518015,-12.051781767966782,,,
Rover_63,-16.480133776631185,-14.943075107732875,-17.380752150857727,,,
Rover_294,-4.859428299747106,-4.391367768422071,-2.310132008574184,,,
Rover_56,-2.316111983398692,-1.8006085954243705,0.402390956678546,,,
Rover_13,-8.855832501147038,-8.118363453708046,-12.675562166196046,,,
Rover_135,-2.739968302173003,-1.9786706253996809,-3.213214643838056,,,
Rover_82,-10.471292363904366,-7.465607571645635,-8.382740065625041,,,
Rover_165,-12.34707206281274,-8.974555897954636,-10.016293849348337,,,
Rover_252,-11.479541330804368,-12.888945124908329,-6.973219605481178,,,
Rover_43,-13.780332020511906,-12.659952641983947,-8.22290545071573,,,
HPOB_5906_9914,-0.94576495885849,,-0.9461042881011964,-0.945765495300293,-0.9441333413124084,
HPOB_5906_9952,-0.7614538669586182,,-0.732828676700592,-0.6990059018135071,-0.6994739174842834,
HPOB_5906_3492,-0.6072395443916321,,-0.4971673488616943,-0.4997987747192383,-0.4996509552001953,
HPOB_5906_3493,-0.6500426530838013,,-0.6376140117645264,-0.644962728023529,-0.6502583026885986,
HPOB_5906_3954,-0.8380399346351624,,-0.7704819440841675,-0.646889328956604,-0.645994246006012,
HPOB_5906_7295,-0.8247580528259277,,-0.8001444339752197,-0.7723928689956665,-0.8100820779800415,
HPOB_5906_49,-0.3570031523704529,,-0.3508963882923126,-0.3432234525680542,-0.339940458536148,
HPOB_5906_14965,-0.8816612958908081,,-0.881572425365448,,,
HPOB_5906_14951,-0.5508705377578735,,-0.5508705377578735,,,
HPOB_5906_31,-0.6992961764335632,,-0.7012544274330139,,,
HPOB_5906_125923,-0.5316268801689148,,-0.8611088395118713,,,
HPOB_5906_3,-0.5224612951278687,,-0.807805061340332,,,
HPOB_5906_3902,-0.8839724063873291,,-0.8777682781219482,,,
HPOB_5906_9957,-0.656338632106781,,-0.6615996956825256,,,
HPOB_5906_9967,-0.6546072959899902,,-0.7028698325157166,,,
HPOB_5906_9983,-0.7758455872535706,,-0.550249457359314,,,
HPOB_5906_3917,-0.8474277257919312,,-0.840134859085083,,,
HPOB_5906_9978,-0.936849057674408,,-0.939795196056366,,,
HPOB_5906_3891,-0.8435651659965515,,-0.8023791909217834,,,
HPOB_5906_6566,-0.8787197470664978,,-0.1421134769916534,,,
HPOB_5906_9889,-0.9449427127838136,,-0.9460887908935548,,,
HPOB_5906_3494,-0.5171164870262146,,-0.5190039873123169,,,
HPOB_5906_37,-0.6605680584907532,,-0.644465982913971,,,
HPOB_5906_3896,-0.7886054515838623,,-0.8201968669891357,,,
HPOB_5889_6566,-0.974349856376648,,-0.9673704504966736,,,
HPOB_5889_14971,-0.832602322101593,,-0.8261333703994751,,,
HPOB_5889_9983,-0.8386709690093994,,-0.8663166165351868,,,
HPOB_5889_3954,-0.8709758520126343,,-0.8746147751808167,,,
HPOB_5889_9977,-0.9307146072387696,,-0.9313664436340332,,,
HPOB_5889_7295,-0.8224214911460876,,-0.8266740441322327,,,
HPOB_5889_3889,-0.9935173988342284,,-0.9876749515533448,,,
HPOB_5889_9970,-0.5278668403625488,,-0.5297979116439819,,,
HPOB_5889_3891,-0.8824916481971741,,-0.8841944932937622,,,
HPOB_5889_9978,-0.941314697265625,,-0.9420173168182372,,,
HPOB_5889_3917,-0.8573619723320007,,-0.8496279716491699,,,
HPOB_5889_9957,-0.8563914895057678,,-0.8382163047790527,,,
HPOB_5889_9980,-0.9013375639915466,,-0.901056706905365,,,
HPOB_5889_3494,-0.9658639430999756,,-0.9633983373641968,,,
HPOB_5889_10101,-0.7610676288604736,,-0.7587874531745911,,,
HPOB_5889_31,-0.7524570226669312,,-0.7156316041946411,,,
HPOB_5889_3493,-0.6545397639274597,,-0.6571246981620789,,,
HPOB_5889_3913,-0.8319054245948792,,-0.8386439085006714,,,
HPOB_5889_9946,-0.9447279572486876,,-0.9473291635513306,,,
HPOB_5889_125923,-0.8570502996444702,,-0.858073890209198,,,
adaptec1,,,,-598775.1428571391,-602068.0535714253,-609017.8571428533
adaptec2,,,,-7375572.187500195,-8470639.000000225,-8088650.803571629
adaptec3,,,,-5898972.178571428,-5849257.72321429,-5791217.875000006
adaptec4,,,,-6221961.9375000335,-6200121.250000016,-6146454.857142855
