task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch,Expert_GA,Expert_Grad
HPOB_5906_3,-0.930179327726364,,-0.8691296279430389,,
HPOB_5906_3902,-0.8805580735206604,,-0.9096763730049132,,
HPOB_5906_9957,-0.8331450819969177,,-0.8250101208686829,,
HPOB_5906_9967,-0.6541852951049805,,-0.7237719297409058,,
HPOB_5906_9983,-0.697960615158081,,-0.5518423914909363,,
HPOB_5906_3917,-0.8443446159362793,,-0.8444730639457703,,
HPOB_5906_9978,-0.939975917339325,,-0.9375214576721193,,
HPOB_5906_3891,-0.8224934935569763,,-0.8225992918014526,,
HPOB_5906_6566,-0.957964301109314,,-0.9459023773670197,,
HPOB_5906_9889,-0.9553778767585754,,-0.946638822555542,,
HPOB_5906_3494,-0.5286403894424438,,-0.7718021869659424,,
HPOB_5906_37,-0.6507507562637329,,-0.7270739078521729,,
HPOB_5906_3896,-0.7777340412139893,,-0.81850266456604,,
HPOB_5889_6566,-0.975135624408722,,-0.9752682447433472,,
HPOB_5889_14971,-0.8261333703994751,,-0.832602322101593,,
HPOB_5889_9983,-0.8943271040916443,,-0.9072375297546388,,
HPOB_5889_3954,-0.8777361512184143,,-0.8733762502670288,,
HPOB_5889_9977,-0.9610545635223388,,-0.9588942527770996,,
HPOB_5889_7295,-0.8306859135627747,,-0.8338499665260315,,
HPOB_5889_3889,-0.993210792541504,,-0.9935173988342284,,
HPOB_5889_9970,-0.574540376663208,,-0.5782945156097412,,
HPOB_5889_3891,-0.928817331790924,,-0.9093089699745178,,
HPOB_5889_9978,-0.9429684281349182,,-0.9433069229125975,,
HPOB_5889_3917,-0.8612987399101257,,-0.8622957468032837,,
HPOB_5889_9957,-0.8600943684577942,,-0.8623425364494324,,
HPOB_5889_9980,-0.9159879684448242,,-0.9010708928108216,,
HPOB_5889_3494,-0.9640910029411316,,-0.9645690321922302,,
HPOB_5889_10101,-0.7677992582321167,,-0.7810574173927307,,
HPOB_5889_31,-0.7685619592666626,,-0.766428679227829,,
HPOB_5889_3493,-0.7343919277191162,,-0.945843368768692,,
HPOB_5889_3913,-0.8344791531562805,,-0.8442434072494507,,
HPOB_5889_9946,-0.9557617902755736,,-0.9534842371940612,,
HPOB_5889_125923,-0.8679628968238831,,-0.8685782551765442,,
