task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
Rover_26,-7.099488586475418,,-5.920739834179523
Rover_215,-13.647420870700977,,-15.051623646860316
Rover_63,-17.545818401432538,,-17.90358379323683
Rover_294,-7.263425275884426,,-5.927299689764183
Rover_56,-6.191508812496572,,-4.700615393153464
Rover_13,-11.995265362482616,,-12.844348233429194
Rover_135,-3.8117724302758527,,-3.822286703437898
Rover_82,-17.996202923899066,,-19.15690496661268
Rover_165,-16.744023363804242,,-9.056372333742548
Rover_252,-14.43414174573266,,-14.497396637529969
Rover_43,-6.646499269920923,,-10.307001715284311
HPOB_5906_9914,-0.95468407869339,,-0.9461042881011964
HPOB_5906_9952,-0.7815333008766174,,-0.7069282531738281
HPOB_5906_3492,-0.5511358976364136,,-0.4966120719909668
HPOB_5906_3493,-0.6567357182502747,,-0.6569471955299377
HPOB_5906_3954,-0.8403538465499878,,-0.7613388299942017
HPOB_5906_7295,-0.8332357406616211,,-0.8324750661849976
HPOB_5906_49,-0.3534370064735412,,-0.689282238483429
HPOB_5906_14965,-0.8908704519271851,,-0.8910220861434937
HPOB_5906_14951,-0.6018340587615967,,-0.5952724814414978
HPOB_5906_31,-0.7068908214569092,,-0.7400816082954407
HPOB_5906_125923,-0.5708401203155518,,-0.8646564483642578
HPOB_5906_3,-0.9300670027732848,,-0.8687466979026794
HPOB_5906_3902,-0.8804851174354553,,-0.8949318528175354
HPOB_5906_9957,-0.8027896285057068,,-0.7620033025741577
HPOB_5906_9967,-0.6497543454170227,,-0.7064669579267502
HPOB_5906_9983,-0.697960615158081,,-0.5518423914909363
HPOB_5906_3917,-0.8438950777053833,,-0.8429638743400574
HPOB_5906_9978,-0.9392312169075012,,-0.9369347095489502
HPOB_5906_3891,-0.5151239037513733,,-0.8122183233499527
HPOB_5906_6566,-0.9574586004018784,,-0.922479808330536
HPOB_5906_9889,-0.9553118944168092,,-0.946146547794342
HPOB_5906_3494,-0.5229538083076477,,-0.7670878469944
HPOB_5906_37,-0.6507507562637329,,-0.705255925655365
HPOB_5906_3896,-0.7747740745544434,,-0.8102723211050034
HPOB_5889_6566,-0.975135624408722,,-0.9721436500549316
HPOB_5889_14971,-0.8261333703994751,,-0.8320682644844055
HPOB_5889_9983,-0.8942101001739502,,-0.9072375297546388
HPOB_5889_3954,-0.8756893873214722,,-0.8728004693984985
HPOB_5889_9977,-0.9610537588596344,,-0.9588942527770996
HPOB_5889_7295,-0.8276558518409729,,-0.832456648349762
HPOB_5889_3889,-0.993067979812622,,-0.9935173988342284
HPOB_5889_9970,-0.5731509923934937,,-0.575745701789856
HPOB_5889_3891,-0.9211667776107788,,-0.9093089699745178
HPOB_5889_9978,-0.9415159225463868,,-0.9433069229125975
HPOB_5889_3917,-0.8570571690797806,,-0.860615611076355
HPOB_5889_9957,-0.8600943684577942,,-0.8619191497564316
HPOB_5889_9980,-0.9159879684448242,,-0.8997980356216431
HPOB_5889_3494,-0.9640910029411316,,-0.9644548892974854
HPOB_5889_10101,-0.7664212137460709,,-0.7760604619979858
HPOB_5889_31,-0.7678428143262863,,-0.7585101127624512
HPOB_5889_3493,-0.7342233657836914,,-0.8953083753585815
HPOB_5889_3913,-0.8344791531562805,,-0.8442434072494507
HPOB_5889_9946,-0.9480907917022704,,-0.9523438215255736
HPOB_5889_125923,-0.8659424185752869,,-0.8666642308235168
